,zen_rec,log10_sb,beta,stationnumber,angle_B,primary
10406,0.7533726067295062,3.7675198721205305,-2.192853444664874,14,0.4222917371210703,convphoton
10407,0.7569272874812277,3.722537727660232,-2.2064551515830844,16,0.42949232277779165,convphoton
10408,0.5078538598812121,3.2391693695056785,-2.374195047522293,9,0.9803484379671249,convphoton
10409,0.5222402342584188,3.2523568770840234,-2.379211342259013,9,0.9838041306882556,convphoton
10410,0.5279640088488802,3.285819554075393,-2.374132293566803,9,0.9817093428182545,convphoton
10411,0.744275884386868,3.750119188530196,-2.206248981103285,14,0.6564261226327286,convphoton
10412,0.7404138952607744,3.681311424571762,-2.219321309968035,12,0.6573636607760373,convphoton
10413,0.7474826411324003,3.8309491881483266,-2.2174262802706695,16,0.6670292985878278,convphoton
10414,0.7458898846896633,3.702809526669816,-2.194572339549842,16,0.6567148210313054,convphoton
10415,0.31979609587611046,3.2780793539255866,-2.454126448552457,9,0.8852399862914831,convphoton
10416,0.32211200611565494,3.1638514424623505,-2.4576073835586327,7,0.8763122128429965,convphoton
10417,0.3470835620768985,3.3980826838058027,-2.4616347606540376,9,0.8964689530298596,convphoton
10418,0.925648116653135,3.356176016423718,-1.5414048437983312,21,0.4055360850497531,convphoton
10419,0.9246998841645097,3.406472672981567,-1.5432893650897812,20,0.4047690423534288,convphoton
10420,0.9243592513111482,3.418131471203806,-1.5565628960386655,22,0.4033852650647435,convphoton
10421,0.9227649452184761,3.303885941341659,-1.5631523044190216,17,0.395961417830054,convphoton
10422,0.9254651032596227,3.35975880017809,-1.5617952866851141,20,0.4072630518001563,convphoton
10423,0.5105834946977204,3.721888220316824,-2.4318362827255138,11,0.7378327390958461,convphoton
10424,0.740029113893407,3.6650554422296673,-2.2037855291274218,15,0.9737936311576424,convphoton
10425,0.7537369524557622,3.673456246360303,-2.1931964673779376,14,0.9783586019416363,convphoton
10426,0.7544164744084796,3.648677737347566,-2.1755992004074534,16,0.977612127897276,convphoton
10427,0.7524440924436311,3.6591805893233875,-2.178279030169529,16,0.9770491486592103,convphoton
10428,0.7463307614109304,3.6515168169510286,-2.1899716655220316,13,0.9733566574780241,convphoton
10429,0.8683472782523646,3.615156201722007,-1.8747517441914758,17,0.8586643363274491,convphoton
10430,0.8733978994828518,3.5522290873059608,-1.8802422808279906,17,0.8590605694802657,convphoton
10431,0.8688099217824984,3.6100030967292156,-1.8567948186166898,18,0.8625093263187665,convphoton
10432,0.8675145322901215,3.374930449548573,-1.8708057061767744,15,0.8599229170723716,convphoton
10433,0.8725732481688804,3.5437198552786615,-1.8816113981517162,19,0.8618470889112714,convphoton
10434,0.9289808946647427,3.069746226224472,-1.45491996740033,17,0.9396428283211811,convphoton
10435,0.929094134976375,2.727489251481803,-1.4396914066783677,13,0.9391213211714388,convphoton
10436,0.9312225794810952,2.981033223546923,-1.445534680515054,18,0.9371016777713616,convphoton
10437,0.9328512436638917,2.95620106895666,-1.435893193242841,16,0.9360342649422984,convphoton
10438,0.8305272867227994,3.490058071813286,-1.9842502244684552,18,0.7374626732988558,convphoton
10439,0.836442360536647,3.6009171909501543,-1.9781023690868231,16,0.7407471345784288,convphoton
10440,0.8345988623664049,3.511465529777734,-1.9504124639412195,15,0.7409376580610932,convphoton
10441,0.837529360747857,3.618391598753046,-1.9796565940933823,17,0.7424256024116093,convphoton
10442,0.8377323384775569,3.6401904811548085,-1.9789107425250776,17,0.7365328519260683,convphoton
10443,0.8546654788601683,3.2419330878903287,-1.8282992141418304,15,0.9506649712941418,convphoton
10444,0.8568222875322676,3.3399376976120183,-1.822615437597579,16,0.949635423434168,convphoton
10445,0.8586442172116175,3.152669515270909,-1.8208392868992669,13,0.9515133728477947,convphoton
10446,0.8562989892064491,3.2263455320435765,-1.8310497132458576,16,0.9516206034526073,convphoton
10447,0.5671121264523765,3.4831362576474874,-2.38964956749039,12,0.9158512950889597,convphoton
10448,0.5595077767809147,3.6200281336558797,-2.388680224401978,11,0.9163892311378252,convphoton
10449,0.589149787979215,3.6374765262146282,-2.367125286396,12,0.930406005597011,convphoton
10450,0.5623825374609087,3.569087124905475,-2.370484400271208,10,0.9267059483068673,convphoton
10451,0.7988423371611318,3.630280489515983,-2.0904265527397365,15,0.9515573313192224,convphoton
10452,0.8022352824874649,3.7252358365189817,-2.1262674971416464,15,0.9536892270781901,convphoton
10453,0.7993480522840113,3.6594324065666872,-2.126491061295231,12,0.9496648037699821,convphoton
10454,0.8093454939757742,3.7392502258996996,-2.0845542288856285,13,0.9516659732053772,convphoton
10455,0.4422819832866543,3.4500697551736796,-2.436566909018225,11,0.7940117909098631,convphoton
10456,0.4429195415073193,3.4414850310913083,-2.445543930473794,10,0.8027991469685377,convphoton
10457,0.7420384320722396,3.5942146730756983,-2.196756305546568,14,0.9890369586566409,convphoton
10458,0.729022880514563,3.6728093789734806,-2.2316022656867167,12,0.9857747843502338,convphoton
10459,0.7277115246234318,3.6416886329529135,-2.2029751353954934,14,0.9868833281972902,convphoton
10460,0.7461195401071045,3.462408107117506,-2.174136354625755,14,0.9191001402456223,convphoton
10461,0.7461745224733898,3.5022055079348315,-2.176998365244078,11,0.9269598675213487,convphoton
10462,0.7409722144340719,3.4976971221523327,-2.1575092297537584,13,0.9229525242566483,convphoton
10463,0.7446152896452974,3.464623056614344,-2.179194853410973,13,0.921943721631852,convphoton
10464,0.7363860815535312,3.473267338526172,-2.168460563681397,13,0.9201450183167404,convphoton
10465,0.7188547396687731,3.480428805759719,-2.2019445836858864,13,0.9855762751483078,convphoton
10466,0.7420451381853105,3.4729144932523934,-2.1989755346195414,12,0.9798165826790292,convphoton
10467,0.7233617310347007,3.5001942650644566,-2.2089565179888324,12,0.9842697455339608,convphoton
10468,0.7227840011097278,3.5137564793831877,-2.2191878544909236,13,0.9849390996096572,convphoton
10469,0.7262110999107432,3.627114884041146,-2.2440013246818844,12,0.9989170137857294,convphoton
10470,0.7206799650718411,3.683124940692008,-2.2380330659858556,14,0.9991180121568984,convphoton
10471,0.7168044565918203,3.6762214470189396,-2.220083714721867,15,0.9986086055287147,convphoton
10472,0.7199166089419899,3.7008238383270147,-2.241953785813706,12,0.9988934466742211,convphoton
10473,0.7198108731076412,3.498783646173322,-2.2325626178486866,10,0.9986793363577703,convphoton
10474,0.633671661118243,3.473526216311662,-2.314245020832894,10,0.9996127839731207,convphoton
10475,0.6413286772676051,3.4016622360776085,-2.2823600126013304,11,0.9991836981270662,convphoton
10476,0.6289018486096973,3.41324114336993,-2.2973900486669803,10,0.999745600959203,convphoton
10477,0.6467527641148664,3.4624477795955957,-2.284612331880341,10,0.998854119516741,convphoton
10478,0.6350081453183029,3.485614996155285,-2.28725344629555,12,0.9994530697032438,convphoton
10479,0.049399994391552744,3.299230645654247,-2.500712893806513,8,0.8044559191103365,convphoton
10480,0.927350187523238,3.3760842714949124,-1.5171701351630453,21,0.9999989059188895,convphoton
10481,0.9282945293098627,3.321739593231146,-1.5237509539938756,21,0.9999997656502626,convphoton
10482,0.9252879682420233,3.3118010377118106,-1.5281935899710635,18,0.9999967687801268,convphoton
10483,0.9281726727934588,3.323117878962926,-1.5215027847988885,19,0.9999944377158121,convphoton
10484,0.9267610775294756,3.2687297747782007,-1.5004625227595798,21,0.9999915190723955,convphoton
10485,0.38538557365210263,3.5707899813602473,-2.4736430906375517,10,0.7936838407282188,convphoton
10486,0.4029539799912927,3.539390102161795,-2.4717202140623042,8,0.8023195877334702,convphoton
10487,0.366367272939802,3.4921897393483823,-2.4827204454103766,11,0.7937765255073754,convphoton
10488,0.8223386466809636,3.1502324052635897,-1.9319787712330831,13,0.9992957544231368,convphoton
10489,0.8313149789085685,3.261407128928962,-1.9196230986985205,15,0.999519484024935,convphoton
10490,0.8304544257357459,3.189169588038035,-1.932388184037108,12,0.9994133199932665,convphoton
10491,0.8325922193090342,3.1213350853835555,-1.9185323926490032,10,0.999820234728527,convphoton
10492,0.5454159616974759,3.7011071206443344,-2.4075447217186356,12,0.933926366704083,convphoton
10493,0.550940201641709,3.6499860312036283,-2.4031847664027453,12,0.9376866214625023,convphoton
10494,0.22975374453609118,3.1419478805430674,-2.4784808320410394,8,0.8119922399787415,convphoton
10495,0.8244506330259623,3.412935113244452,-1.9818357781641456,16,0.987320629422694,convphoton
10496,0.8217887633732203,3.565472149753481,-1.9735811611231986,18,0.9850933242999427,convphoton
10497,0.8170447562739153,3.5072022943058156,-1.9873571960179754,17,0.9842568174292927,convphoton
10498,0.8158151386776016,3.415063561597683,-1.9862826487495637,14,0.9842920537911414,convphoton
10499,0.8183351055239083,3.4441501884716517,-1.9852372945577896,17,0.9842537916675931,convphoton
10500,0.8499946970438284,3.390029149554076,-1.8905891314276089,16,0.9713562133805606,convphoton
10501,0.847952644420055,3.4004235924037154,-1.895142033599835,15,0.9716201934182765,convphoton
10502,0.8491418123234693,3.327922328656407,-1.8824150572049074,16,0.9714499610064143,convphoton
10503,0.8526665631366157,3.2521950475560426,-1.8715247340221484,15,0.9722716966513599,convphoton
10504,0.8449005537803406,3.510215389765539,-1.9117721628243236,17,0.9715748891932967,convphoton
10505,0.5008838216588358,3.6136057845842773,-2.4255321140448975,11,0.8480057551901591,convphoton
10506,0.4922615019658691,3.6462678772267814,-2.4453175813340002,12,0.8515060121122057,convphoton
10507,0.5008628996125347,3.540194695861976,-2.4193678104274356,10,0.8526222670639886,convphoton
10508,0.6896643290297196,3.6640079335254634,-2.259007174997841,12,0.9914163431554585,convphoton
10509,0.6870593522004533,3.5674704281745027,-2.260956098205484,10,0.9918407960512706,convphoton
10510,0.6941896949634893,3.6589627664666593,-2.266384674267549,13,0.9904294631287223,convphoton
10511,0.22004581085907432,3.2991741735996913,-2.495399743805335,8,0.9110251623068687,convphoton
10512,0.19675130621473255,3.353543004999318,-2.495449334128698,9,0.9026065900446472,convphoton
10513,0.21079521794444173,3.294745139626074,-2.4994316420147373,9,0.9047110460655668,convphoton
10514,0.20837359878203857,3.219849523811688,-2.483835330136114,8,0.9038880134309494,convphoton
10515,0.4181930754023792,3.5886070047234333,-2.4714945455657227,8,0.5377571409067993,convphoton
10516,0.4113391642190867,3.4442730629400455,-2.4744260392212025,7,0.5449264963989621,convphoton
10517,0.3860096907028941,3.482100069547967,-2.4696682444068965,10,0.5559043505060959,convphoton
10518,0.39666151992426885,3.464676672011923,-2.458422753864583,8,0.5673612837110317,convphoton
10519,0.557766123688667,3.3448071277319245,-2.3603344846623298,9,0.7547973411838675,convphoton
10520,0.5557643832877199,3.4020068180887972,-2.38545785350957,11,0.7477671107618215,convphoton
10521,0.5475004725601246,3.4085304631590763,-2.385597382226133,9,0.7497896683461002,convphoton
10522,0.5431645332276113,3.4021083746293046,-2.3858388971501245,10,0.7548041150561439,convphoton
10523,0.40556861948295636,3.369576629546215,-2.4519295275840087,8,0.9697861932670723,convphoton
10524,0.3930545821696574,3.430460701507602,-2.4543171014816916,9,0.9639014876208188,convphoton
10525,0.41508344418357923,3.3908208405235487,-2.4609655136366206,10,0.9709329397762475,convphoton
10526,0.41952595442984814,3.3976665998558224,-2.442624437800398,9,0.9735115388302616,convphoton
10527,0.5424061487648927,3.622665293861204,-2.4154102072868415,11,0.9495916445309527,convphoton
10528,0.5126567879570949,3.5171846820452157,-2.417789595633659,10,0.9437999918650343,convphoton
10529,0.5263011695587809,3.658459693410471,-2.398405100566255,11,0.9416600249912632,convphoton
10530,0.6159947746839856,3.7095318956791643,-2.359645248587895,12,0.752468279638102,convphoton
10531,0.6116845996935424,3.7520798136990567,-2.3792278679895738,13,0.7480957713962982,convphoton
10532,0.6133955607020021,3.7125654951444678,-2.370659889203746,11,0.7586398078644634,convphoton
10533,0.6194148089452283,3.756481039731885,-2.353843414285367,14,0.7561353454693532,convphoton
10534,0.10195652119977819,3.2968961399672887,-2.515721318557071,9,0.8644763969346765,convphoton
10535,0.09000057585862273,3.3496461912074023,-2.516481141593063,7,0.8429080055702193,convphoton
10536,0.12460990331059421,3.2589424079158036,-2.5194134336258904,7,0.8751885711058972,convphoton
10537,0.1413281770841422,3.3272283175551256,-2.515340263745328,8,0.8850177598709651,convphoton
10538,0.7925990479228753,3.515593174432381,-2.0946846849507925,14,0.9995293778909954,convphoton
10539,0.7948099232349345,3.5686291094818254,-2.058447038377331,14,0.9994048593449547,convphoton
10540,0.7902141611875335,3.560978340103009,-2.0637708574161984,14,0.9997852736334626,convphoton
10541,0.7890825064182099,3.507858969816455,-2.062841670723268,14,0.9998526542974902,convphoton
10542,0.8342873021853939,3.834475749610516,-1.9985033785412154,18,0.9490581955941736,convphoton
10543,0.8327750856625918,3.805360754320019,-2.013879899808736,19,0.9507864705111256,convphoton
10544,0.8397250561221506,3.845283201980894,-2.0095912546925367,20,0.9461593464921481,convphoton
10545,0.8408169769958248,3.7770377444692183,-1.9954856991166352,19,0.9460626115492422,convphoton
10546,0.8403442124002466,3.628569104411187,-2.0035845963190955,16,0.9459003671558109,convphoton
10547,0.4782605437547166,3.1252888602326507,-2.4062437695358807,7,0.723230324939372,convphoton
10548,0.49136537838246713,3.1787050359027575,-2.3808942586925235,7,0.7266996129850946,convphoton
10549,0.47298550865712574,3.3143270038476333,-2.4086050078909986,8,0.714494861136059,convphoton
10550,0.7632045504946722,3.6984018478038942,-2.17844219012408,12,0.7631219093181134,convphoton
10551,0.5822804308402918,3.7107547050598995,-2.380362446288024,12,0.9999801896381401,convphoton
10552,0.5828943790515916,3.8972275794591384,-2.3889906290552814,15,0.9999800021122187,convphoton
10553,0.5954318276846253,3.310280729392205,-2.3285971257677267,8,0.9668813254538657,convphoton
10554,0.6105956381077748,3.451837390208969,-2.343160047860518,11,0.969124955384083,convphoton
10555,0.6002445868033411,3.463734693423836,-2.34953137828788,11,0.96480275992771,convphoton
10556,0.6475939050615038,3.5350795116927807,-2.3182041420835025,12,0.9282417928747467,convphoton
10557,0.6492995983041654,3.4950501272267824,-2.284071426062112,13,0.9264615571000478,convphoton
10558,0.4946440758369273,3.5350520673728063,-2.426069907512116,11,0.734440407226786,convphoton
10559,0.5248990480738106,3.56003296510355,-2.4191792152883362,11,0.7375620536127977,convphoton
10560,0.14328360100633525,3.2816034242746954,-2.497192916066016,8,0.7414494315034428,convphoton
10561,0.1648178091539041,3.212341578549623,-2.4992922560255306,8,0.7281808815860246,convphoton
10562,0.13476575817021802,3.2740926668477397,-2.5034489148018446,8,0.7429807522610518,convphoton
10563,0.1575495634905333,3.1562776183913006,-2.491310475734615,9,0.7300872864939849,convphoton
10564,0.7343044158612985,3.5020931220522598,-2.198418711726344,12,0.6960624798675638,convphoton
10565,0.7372496552547464,3.5614442089847023,-2.21724533834529,14,0.6922212762843383,convphoton
10566,0.7266510489186397,3.564156682268109,-2.1915764651914307,13,0.7088926163148558,convphoton
10567,0.7251471016541119,3.3278631613268455,-2.2185050249372775,9,0.6874466542163423,convphoton
10568,0.8458625119183302,3.251313887440683,-1.876503588214112,14,0.9931222325105432,convphoton
10569,0.8494431919960108,3.150845993875976,-1.881603096385691,12,0.9923005920594498,convphoton
10570,0.8450922204669853,3.361465932695873,-1.9016629262931564,14,0.9935147148203118,convphoton
10571,0.8475931226190898,3.2559880348709425,-1.8742730359143043,12,0.9931316470410151,convphoton
10572,0.47364223107473297,3.294587834871203,-2.396773375155116,10,0.9881437863577689,convphoton
10573,0.4919765369636592,3.280075509915999,-2.4051391284179813,8,0.9906197568679819,convphoton
10574,0.4750378874650188,3.2123785612698774,-2.4079428114211217,8,0.9888727590876425,convphoton
10575,0.4990709307232238,3.3122494839954895,-2.394906269963646,10,0.991851154128097,convphoton
10576,0.8694242820813557,3.707190691767889,-1.900659067616612,20,0.43094237651664274,convphoton
10577,0.8740326033818674,3.71179117073173,-1.8970057144690073,19,0.4475047732707419,convphoton
10578,0.8663435431304914,3.760249001747859,-1.9114362263846232,20,0.4362462997160775,convphoton
10579,0.8690874756205463,3.7858571659381544,-1.906263625006639,18,0.43100424737066695,convphoton
10580,0.8698461548748517,3.7248773564154503,-1.9190897416085677,19,0.4381428013463845,convphoton
10581,0.47648768775376127,3.452941909443717,-2.423223391324271,10,0.9027912739105481,convphoton
10582,0.46883986507092,3.5490764606333376,-2.4288801689722166,11,0.8991574066395501,convphoton
10583,0.4871012327708727,3.6033240533394735,-2.4374080595143752,11,0.9025814845874165,convphoton
10584,0.4954288950660437,3.3895381201357373,-2.412715912595962,10,0.9131327653829877,convphoton
10585,0.4835472003748561,3.4438059862105854,-2.4162953188050036,9,0.9045728047511772,convphoton
10586,0.26260010845249104,3.158620470117241,-2.4738970302308845,7,0.7603295315976041,convphoton
10587,0.26989013551323154,3.2597452009097423,-2.485635875671133,8,0.7791711721436672,convphoton
10588,0.523100640536596,3.153980828938162,-2.3754074250943344,7,0.9970575637982296,convphoton
10589,0.5218289335090186,3.2243202617871995,-2.3637034158778336,9,0.996987177573507,convphoton
10590,0.520393818694452,3.103689220326059,-2.3730897632441157,8,0.9967688206318044,convphoton
10591,0.5152287562307643,3.1227638217364055,-2.3663851708461277,8,0.9964021138983145,convphoton
10592,0.7200590143691777,3.3216123478402864,-2.196118630303601,11,0.9999745944175373,convphoton
10593,0.7224086957730997,3.399874901267705,-2.19709315272085,13,0.999939356455115,convphoton
10594,0.7399898242272311,3.3203959567912142,-2.1706287096773367,12,0.9998985985241348,convphoton
10595,0.7322376497085626,3.355441675645931,-2.18518617385617,11,0.9999964930186209,convphoton
10596,0.7335545503042002,3.3992876121527527,-2.1788532611942157,13,0.9999867134959783,convphoton
10597,0.5311266151734912,3.4977535224246643,-2.391269508630624,11,0.959681287758546,convphoton
10598,0.5340219000863798,3.55584243396842,-2.3953804126741804,10,0.9619634910140579,convphoton
10599,0.5451779654763844,3.595756646213657,-2.4005402925479205,11,0.9630149767892126,convphoton
10600,0.5328266478094973,3.459321948972595,-2.4011329224123217,12,0.9578338219448196,convphoton
10601,0.19368125368559375,3.4352044578782217,-2.514621121205222,8,0.8534203135678117,convphoton
10602,0.12752859991604668,3.358535103982073,-2.504732732046805,9,0.8593441118047932,convphoton
10603,0.14888584530056703,3.336992082021379,-2.505723163892289,8,0.8379996065945737,convphoton
10604,0.17386207081790894,3.462021507596943,-2.5140218111470696,8,0.8545468093069446,convphoton
10605,0.7354245427916125,3.6306942073872928,-2.187528090667225,15,0.8997233649949763,convphoton
10606,0.7177045498510798,3.556545467884803,-2.212044511405317,13,0.8930811732590351,convphoton
10607,0.7201238509856069,3.597947620273199,-2.229619792909171,15,0.8896380964417856,convphoton
10608,0.7257746830046126,3.499216392165437,-2.2015546002384134,15,0.9015997648145596,convphoton
10609,0.7260165096038941,3.5642692051654765,-2.223731138253328,12,0.8946478803833248,convphoton
10610,0.7472913811721216,3.610842867639724,-2.1887870907939804,13,0.8214585554701841,convphoton
10611,0.7469763558228422,3.613126395244415,-2.1969531032786067,14,0.8295428173260672,convphoton
10612,0.7498983034570342,3.7102783373472685,-2.188229444528793,16,0.822566550541719,convphoton
10613,0.5993054850164645,3.599232768606248,-2.363863523053201,12,0.9999910834975514,convphoton
10614,0.5909841221234744,3.657413010406037,-2.383354680656727,10,0.9998962230959615,convphoton
10615,0.5878604599479902,3.6049919300826128,-2.3667796161567467,12,0.7361977709946106,convphoton
10616,0.5988853927195519,3.6992833903915945,-2.379807660136067,10,0.7527479017916107,convphoton
10617,0.5892609737416119,3.617573371056274,-2.3667267351697503,11,0.7516507491611311,convphoton
10618,0.713179192856506,3.204363068170078,-2.183443534219083,10,0.9792764041079299,convphoton
10619,0.718091577205276,3.2289494596582804,-2.186463814956456,9,0.9811434070076905,convphoton
10620,0.7260315819948447,3.2551527720983855,-2.172454634966088,10,0.9838752813570091,convphoton
10621,0.7238126724813764,3.197322107174964,-2.1869080759416297,10,0.9845049091297904,convphoton
10622,0.7279805950164243,3.151850656246491,-2.1657012229114443,11,0.9832922170838394,convphoton
10623,0.8652572434949886,3.5320422620604757,-1.844961633522935,19,0.8630743997487955,convphoton
10624,0.8673947781472704,3.4444551163438613,-1.8596563651707088,17,0.8623825815141214,convphoton
10625,0.866264663912149,3.646006630033401,-1.8628317021845422,21,0.8613916041542644,convphoton
10626,0.8663436645382522,3.5547863772863977,-1.8707631429616136,16,0.8589187447281721,convphoton
10627,0.8669522106558178,3.4905013225563457,-1.858380747466377,17,0.8607197951757557,convphoton
10628,0.6911752845147279,3.4088767567202027,-2.2227723468120915,11,0.9626297490766728,convphoton
10629,0.6792025426362774,3.3824155675055425,-2.237101145456764,11,0.9563918576031404,convphoton
10630,0.6850978228090786,3.4971354945642092,-2.2363459805641104,13,0.9592166952068935,convphoton
10631,0.6925183686253371,3.346760609079937,-2.233319263225379,10,0.9654494013597701,convphoton
10632,0.6843103905181439,3.4456017067509577,-2.255442927174009,13,0.9604710562265781,convphoton
10633,0.6511112474178579,3.175886061968121,-2.261268159142612,10,0.9455528771896864,convphoton
10634,0.6609253282335688,3.137407103614492,-2.2520521308614687,9,0.948076852238747,convphoton
10635,0.6650683886630242,3.056454285933897,-2.2309918206324824,9,0.9405888857806394,convphoton
10636,0.8574308209990077,3.1575785173678783,-1.826782926899468,12,0.8834120325370256,convphoton
10637,0.8554488217160253,3.2542999550251834,-1.821490588895991,14,0.8825815158149939,convphoton
10638,0.921416586643523,3.130741592199284,-1.5255821422775853,16,0.6645378385175779,convphoton
10639,0.9227319274484155,3.221535233072734,-1.5274556531806005,19,0.6699101282790179,convphoton
10640,0.9248862613514315,3.0151371991587266,-1.5065872795352542,15,0.6700201157408436,convphoton
10641,0.6926572966140674,3.3644139100479844,-2.2283780153687216,11,0.9904381517828229,convphoton
10642,0.6951938749570802,3.381172622383697,-2.2386081252871195,12,0.9912561543038652,convphoton
10643,0.71482913034432,3.3262159987910325,-2.1977750000637526,9,0.9932198962441096,convphoton
10644,0.7077847993536519,3.3529718789471272,-2.2129262143985766,11,0.9906369743844281,convphoton
10645,0.6928858420881564,3.3692864099655937,-2.205391921978347,10,0.9908876979352667,convphoton
10646,0.5192235403160949,3.306173978701806,-2.3764868811813864,8,0.9698447574505908,convphoton
10647,0.5187938498673169,3.297095126841498,-2.391453693074343,8,0.9731167638752879,convphoton
10648,0.5004611042842091,3.3536709715041697,-2.4031164554825075,10,0.9655872616854997,convphoton
10649,0.5041123743065618,3.4461898787606793,-2.397236070255117,10,0.9671541625193115,convphoton
10650,0.4607430148796558,3.5765906681490898,-2.4363894210761337,9,0.9890265185601116,convphoton
10651,0.47880794855852166,3.6642206455676094,-2.4502348265922076,15,0.9918744824716029,convphoton
10652,0.6590471769800128,3.4556111393928517,-2.2856497122072863,10,0.5504276588908139,convphoton
10653,0.6597602946575662,3.2736038060324404,-2.24881927805027,10,0.556992114968419,convphoton
10654,0.6748319778533032,3.4484273317776624,-2.264753015344655,10,0.5466954474299739,convphoton
10655,0.6712389487511502,3.4725929462862166,-2.271381532446517,11,0.5494503230034157,convphoton
10656,0.6551321159211362,3.271791724967228,-2.271880557677399,9,0.5398179079460306,convphoton
10657,0.8238345669663076,3.637978319808456,-2.019995924494994,16,0.6332252382110151,convphoton
10658,0.8242207921044811,3.641828235734025,-2.0286459127648278,16,0.6355786734892421,convphoton
10659,0.8247944719991502,3.592403519549015,-2.032018842261316,17,0.634036492007874,convphoton
10660,0.8258936712110796,3.6034130300511777,-2.0306818051066675,17,0.6345733424919996,convphoton
10661,0.8261972213069273,3.552942009303758,-2.0234079168749073,14,0.6290481812031071,convphoton
10662,0.07681598583274908,3.2040869419070104,-2.5044730558654136,5,0.7793052256421739,convphoton
10663,0.7860158046791688,3.488305803846178,-2.102401532178134,13,0.9927731022276476,convphoton
10664,0.7845511845496038,3.4437162460573747,-2.0972339528132986,13,0.9935303148725274,convphoton
10665,0.7841639052947744,3.5077090133644493,-2.1009394546340623,12,0.9920603525484987,convphoton
10666,0.7789377996004354,3.4911420422231503,-2.108961235875417,15,0.99364435197042,convphoton
10667,0.790306458606142,3.4332636796196554,-2.0804248052928536,11,0.9916338131374601,convphoton
10668,0.8239125964444904,3.2044633060853913,-1.9578570117003042,11,0.9634521729758802,convphoton
10669,0.8108514483223892,3.173252135226012,-1.9801523926093665,10,0.9605142267828145,convphoton
10670,0.8138721438470309,3.203458742801342,-1.965337105729436,12,0.965591093582294,convphoton
10671,0.8210457805365893,3.1703504949743944,-1.955863601777925,11,0.9651078908806225,convphoton
10672,0.8287957091229303,3.1296204197447572,-1.946522384296175,11,0.9701983042617873,convphoton
10673,0.891718334047828,3.3672433013733856,-1.770145014564393,13,0.9921922388088147,convphoton
10674,0.8898426030833355,3.408577782630914,-1.7707632501441786,18,0.9924634536645822,convphoton
10675,0.8934253783373728,3.4978425269398783,-1.7820034304341472,19,0.9920564737618522,convphoton
10676,0.8946897493234466,3.628573135583764,-1.776339417138038,22,0.9917423557210815,convphoton
10677,0.8955814058725226,3.565712562268217,-1.7660826043950544,21,0.9913722769594758,convphoton
10678,0.7808054204585728,3.4970006989826574,-2.0784722220830654,13,0.7536159332571143,convphoton
10679,0.7824890713006766,3.4048811576533504,-2.068686766207148,14,0.7648939193251758,convphoton
10680,0.793231673728955,3.451939308986521,-2.0967424957414944,14,0.7654635790163612,convphoton
10681,0.7805923146258454,3.3098927330225556,-2.1056754822835835,11,0.7544838775550365,convphoton
10682,0.8354438697895767,3.718087157363561,-1.991815467429075,19,0.9792214329544731,convphoton
10683,0.8376897417993451,3.5405464132998583,-1.9910407361110176,13,0.9766058267293379,convphoton
10684,0.835265872681005,3.684580312352348,-1.982335121959947,19,0.9782693578969791,convphoton
10685,0.8395512671157384,3.6155761288281365,-1.9809771145541004,18,0.9772853391991143,convphoton
10686,0.7123532733325857,3.4504160304116716,-2.2292901995445717,12,0.9871957748358344,convphoton
10687,0.6902623229765851,3.3284914868623154,-2.2175035938887255,9,0.9917203669594163,convphoton
10688,0.7062931281390628,3.448938116578807,-2.226634294295506,12,0.9882548439083432,convphoton
10689,0.7035617706063694,3.312464631598284,-2.2137695023310275,11,0.9893588804473356,convphoton
10690,0.7128001308444104,3.4368415256864666,-2.2106188342867745,11,0.9868581293746289,convphoton
10691,0.3586134345049086,3.510653038749017,-2.476724354125739,11,0.881226807866961,convphoton
10692,0.3507215011446998,3.5120838682531628,-2.4976803684750046,9,0.8791078837323263,convphoton
10693,0.36360172425159715,3.5854201689243603,-2.4834000075512046,11,0.8787418151306936,convphoton
10694,0.35539881107804655,3.419716106824975,-2.4720706937953376,8,0.8756988763030435,convphoton
10695,0.5756546706861989,2.9710176861248128,-2.325463901369216,7,0.9465038117464732,convphoton
10696,0.9215422817957105,3.3041263685484528,-1.524753789836792,21,0.9721179236719267,convphoton
10697,0.9236258772316065,3.0550054223200385,-1.5209406358706077,15,0.9723355492693806,convphoton
10698,0.9228754995769832,3.187582797689641,-1.50486241703311,19,0.9715322857795536,convphoton
10699,0.9250882428179733,3.125023928785876,-1.5110528792221474,18,0.9737552451981605,convphoton
10700,0.7970296583974896,3.334046594983338,-2.0321953225297613,14,0.923399014944512,convphoton
10701,0.7938932615932991,3.3672983780738934,-2.0484052671873636,16,0.9235449021692218,convphoton
10702,0.7881789869534156,3.2872410298157044,-2.0296349187427953,12,0.9178485931423477,convphoton
10703,0.7940858435917493,3.2927231186481443,-2.041422940640673,13,0.9223117521983129,convphoton
10704,0.7900934472945488,3.384438114643204,-2.0423640609443723,11,0.9205852103940508,convphoton
10705,0.8534096916585341,3.61058714069049,-1.9150870729580016,15,0.9901821415780585,convphoton
10706,0.8493955633454879,3.7248595055723555,-1.923732232681955,20,0.990556927901893,convphoton
10707,0.852743389829248,3.6038609294647617,-1.9222917863454667,18,0.9911506305268035,convphoton
10708,0.8550867147142349,3.6326200638571673,-1.929466832775338,19,0.991228773567487,convphoton
10709,0.8528336324349232,3.645615244798224,-1.9190408322526067,17,0.990139719066735,convphoton
